choice_index_current,choice,amount,symbol,score_current,block_number_current,price,usd,per,round,date,amount_last,usd_last,block_number_last,choice_index_last,token_name,token_price,token_addr,score_last,proposal,tx_hash,per_last,chng,forecast
231.0,xdai-WXDAI+USDC+USDT (0x7f90…),14,GNO,48278.547984759774,18033990.0,100.66,1449.504,0.0300,51,2023-08-22,14,1461.8447875037843,17934080,227,Gnosis Token,101.51699913220725,0x6810e776880C02933D47DB1b9fc05908e5386b96,53684.50232823477,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xf51217e8eb072e277058850308b4ee7c8ca0b06ab695091baa0eb6ff39e43547,0.0272,-0.8,1449.504
190.0,GRAI+FRAXBP (0x3175…),"2,400",GRAI,165589.03076006752,18035904.0,0.980929,2354.2296,0.0142,51,2023-08-22,"2,400",2354.5369566355,17941926,193,Gravita Debt Token,0.9810570652647916,0x15f74458aE0bFdAA1a96CA1aa779D715Cc1Eefe4,130588.56033539292,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xe9d0a8f5661fb62b074e87d9ea67e1b65ea9aabb2c4b3b7f287da00b20097f42,0.0180,-0.0,2354.2296
43.0,WETH+CVX (0xB576…),"12,612",CVX,2537260.82165899,18045877.0,2.66,33549.1968,0.0132,51,2023-08-22,"10,090",29047.553248237764,17940389,43,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1133857.9909899188,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x24ab3eff31b5004b08263612aed14c7a2e92c5cc9c8614192711d4f8755f44f6,0.0256,15.5,33549.1968
90.0,CVX+FRAXBP (0xBEc5…),"2,523",CVX,450068.1106338362,18045882.0,2.66,6710.8608,0.0149,51,2023-08-22,"2,523",7263.270212784856,17940392,90,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,287955.8403374221,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x242108495495aedb2d0b79255334626676d56863626d836548df03506c840abe,0.0252,-7.6,6710.8608
147.0,frxETH+CVX (0x47D5…),"10,090",CVX,1796973.0698024442,18045886.0,2.66,26838.336000000003,0.0149,51,2023-08-22,"12,612",36310.82346102262,17940396,148,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1531226.0033869045,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xb5778039d0b246903d9ac2820e32f0964d4959c6f1bb7c6da95c3461e3f69bb7,0.0237,-26.1,26838.336000000003
133.0,CRV+cvxCRV (0x971a…),"79,566",CVX,14801740.225091347,18045889.0,2.66,211644.9216,0.0143,51,2023-08-22,"83,938",241652.97985344136,17940400,133,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,10008428.297596367,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8d71f077c340524e101b6faecedce3d7ef63f3d0c13c2991e26e853f62446939,0.0241,-12.4,211644.9216
91.0,cvxCRV+FRAXBP (0x31c3…),"2,532",CVX,467399.49665098655,18045896.0,2.66,6733.8432,0.0144,51,2023-08-22,"2,596",7473.319123048041,17940405,91,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,299135.699896746,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd3533b18361ea0214be03b8ce4621d9384f4c064c51f3ec3277b7430fa0c8115,0.0250,-9.9,6733.8432
180.0,FXS+cvxFXS (0x6a90…),"23,722",CVX,4499320.798000434,18045898.0,2.66,63099.456,0.0140,51,2023-08-22,"19,371",55767.98567487551,17940410,182,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,2156043.096092,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5b18077d9d2a20cbc23771b07d3acd3153112da679b9df57f7ae94ad0176bc3b,0.0259,13.1,63099.456
92.0,cvxFXS+FRAXBP (0x21d1…),"1,249",CVX,218099.70540393487,18045900.0,2.66,3322.2336000000005,0.0152,51,2023-08-22,"1,153",3319.3255424484823,17940412,92,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,154548.82864726672,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x03428b417e6ffd70ec5980d30027931c87314f4942b1e7c1bb03cb3e2fc3acf5,0.0215,0.1,3322.2336000000005
135.0,FPIS+cvxFPIS (0xfBB4…),"4,798",CVX,851086.9113967211,18045902.0,2.66,12762.8928,0.0150,51,2023-08-22,"4,798",13813.479651255217,17940415,136,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,535271.5393075983,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xdadf18807748d8fc856df9be01c0d38d1500cd75990c1d677a0f5452b0d2c6cc,0.0258,-7.6,12762.8928
195.0,msETH+WETH (0xa4c5…),"8,160",MET,589716.8315051235,18046852.0,1.039,8478.24,0.0144,51,2023-08-22,"7,200",8026.750813525602,17945378,198,Metronome2,1.114826501878556,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,302014.5579575917,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd2335aa27ac61274c9e8ae08f5d119ed5010fa822b96dd108ec98aa7376c0acb,0.0266,5.6,8478.24
119.0,msUSD+FRAXBP (0xc3b1…),"12,000",MET,879563.6097628167,18046852.0,1.039,12467.999999999998,0.0142,51,2023-08-22,"12,000",13377.918022542672,17945378,119,Metronome2,1.114826501878556,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,537406.8898051754,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd2335aa27ac61274c9e8ae08f5d119ed5010fa822b96dd108ec98aa7376c0acb,0.0249,-6.8,12467.999999999998
83.0,alUSD+FRAXBP (0xB30d…),"5,760",ALCX,1525407.472673487,18055899.0,10.85,62496.0,0.0410,51,2023-08-22,"5,760",63501.957490198765,17960445,83,Alchemix,11.024645397603951,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,2768798.110635966,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f53a2ae555b32f0a85919e56146e3db326aef78c30d2da4a0432673d8d79a00,0.0229,-1.6,62496.0
26.0,alUSD+3Crv (0x43b4…),576,ALCX,208384.65149256052,18055899.0,10.85,6249.599999999999,0.0300,51,2023-08-22,576,6350.195749019877,17960445,26,Alchemix,11.024645397603951,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,231060.35768879837,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f53a2ae555b32f0a85919e56146e3db326aef78c30d2da4a0432673d8d79a00,0.0275,-1.6,6249.599999999999
128.0,ETH+CNC (0x838a…),"4,874",CNC,234739.4852244163,18056242.0,1.54,7505.723076923077,0.0320,51,2023-08-22,"4,874",9291.541915443511,17942032,128,Conic Finance Token,1.906408536943902,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,348089.405490902,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd025588e407aba9fb5f43ae419605afd05b94b1b4a47ec7d2a7ada5ddb5e5496,0.0267,-19.2,7505.723076923077
29.0,MIM+3Crv (0x5a6A…),"105,599,998",SPELL,2.6197031552801104,18056969.0,0.00038305,40450.079264544,15440.7110,51,2023-08-22,"105,599,998",41706.25081544185,17956421,29,Spell Token,0.0003949455641452,0x090185f2135308BaD17527004364eBcC2D37e5F6,1579919.8016860858,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd6e79e66463957498a0c54dacfc39c98c19604a2f3c7482d471b882e63a8e3c4,0.0264,-3.0,40450.079264544
,TUSD+3Crv (0xEcd5…),nan,TUSD,,,,,nan,51,2023-08-22,"6,720",6715.059492080872,17939925,21,TrueUSD,0.9992648053691774,0x0000000000085d4780B73119b644AE5ecd22b376,254436.1913185848,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xb3b02eaeef13f6d3a4a76eed9e4ea8cdde1b2a396b5616be33d69d7c23919523,0.0264,nan,6453.534659143901
,TUSD+crvUSD (0x34D6…),nan,TUSD,,,,,nan,51,2023-08-22,"2,208",2206.376690255144,17939935,159,TrueUSD,0.9992648053691774,0x0000000000085d4780B73119b644AE5ecd22b376,81365.90953743075,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5a17581613f19c626ab7bda1ffedd51fc28c28af9c8b30a8c91c0ccc99e67f6b,0.0271,nan,2120.447102290139
,USDD+3Crv (0xe6b5…),nan,USDD,,,,,nan,51,2023-08-22,"5,760",5748.17223065044,17939942,74,Decentralized USD,0.9979465678212568,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,217459.55363049667,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x78f4eedefef0289276e54ac166c9fb94a742582de0d55ca2c2dd52740264777f,0.0264,nan,5524.303807133621
,DOLA+FRAXBP (0xE571…),nan,INV,,,,,nan,51,2023-08-22,"2,304",77334.55566557284,17947838,88,Inverse DAO,33.565345340960434,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,3128629.9924420654,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xfa308c1f01658d4c799cdd94e65c4ea74bd2a866264af54869e95972fd87a48a,0.0247,nan,74322.6826100109
,DOLA+crvUSD (0x8272…),nan,INV,,,,,nan,51,2023-08-22,288,9666.819458196604,17947838,194,Inverse DAO,33.565345340960434,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,357339.18389373814,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xfa308c1f01658d4c799cdd94e65c4ea74bd2a866264af54869e95972fd87a48a,0.0271,nan,9290.335326251361
,USDC+WETH+INV (0x5426…),nan,INV,,,,,nan,51,2023-08-22,288,9666.819458196604,17947838,185,Inverse DAO,33.565345340960434,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,356648.1413622952,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xfa308c1f01658d4c799cdd94e65c4ea74bd2a866264af54869e95972fd87a48a,0.0271,nan,9290.335326251361
,CVX+clevCVX (0xF907…),nan,CVX,,,,,nan,51,2023-08-22,"2,304",6633.123481995302,17952579,116,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,254259.3080361384,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x9ee38f2b3bf20cf896541fdc0a8504b81e919ba5ee459e664cb559dbe30dd888,0.0261,nan,6374.789730444047
,ETH+CLEV (0x342D…),nan,CVX,,,,,nan,51,2023-08-22,850,2445.964283985768,17952579,118,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,93133.44126704147,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x9ee38f2b3bf20cf896541fdc0a8504b81e919ba5ee459e664cb559dbe30dd888,0.0263,nan,2350.7037131012426
,FRAX+USDC (0xDcEF…),nan,FXS,,,,,nan,51,2023-08-22,"42,541",259625.8837187324,17958475,77,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,9988346.48537748,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x63859758b708696993ca44f76775acfeece4977dfc642ab993b7975b8cf72b89,0.0260,nan,249514.4891814646
,alUSD+FRAXBP (0xB30d…),nan,FXS,,,,,nan,51,2023-08-22,"2,087",12736.983147640118,17958478,83,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,2768798.110635966,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xe721abe15065ad51c225193d4c51b8f7225e5f2dcfce29b533fe923628546ceb,0.0046,nan,12240.928363056912
,DOLA+FRAXBP (0xE571…),nan,FXS,,,,,nan,51,2023-08-22,"1,118",6825.476249770349,17958481,88,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,3128629.9924420654,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xe467e8e96215551398bf7ea2eea5bf77b97ef2315f0dd34f95dfe42aa9d68d5d,0.0022,nan,6559.65112371725
,eUSD+FRAXBP (0xAEda…),nan,FXS,,,,,nan,51,2023-08-22,667,4071.850638275015,17958485,131,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,991250.94863671,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x1e57ce6a6ba7f3fe5eea914948a7487946582e2c6459b48f9d6fbf63ac605ebd,0.0041,nan,3913.268266938617
,ZUSD+FRAXBP (0x400d…),nan,FXS,,,,,nan,51,2023-08-22,300,1833.7974816979563,17958489,176,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,69955.10470304126,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x590d1e4535a666e4db7d4189e2e721f44d2b7609d128d85a8bbbc275c97a6893,0.0262,nan,1762.378370578111
,STG+FRAXBP (0x867f…),nan,FXS,,,,,nan,51,2023-08-22,230,1406.1066952316598,17958491,120,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,63078.289246289336,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xf1e8f890d92e634bba46da8142f246e6fd06eb8ceb6b3b95db15662b676ff832,0.0223,nan,1351.3444375039828
,msUSD+FRAXBP (0xc3b1…),nan,FXS,,,,,nan,51,2023-08-22,168,1025.286131939752,17958500,119,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,537406.8898051754,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x1d27a0d6ab4f214135a0dda540f2bc54f00cc858cc0117e71bcf4af1699f072f,0.0019,nan,985.3553190133209
,cvxFXS+FRAXBP (0x21d1…),nan,FXS,,,,,nan,51,2023-08-22,135,826.0876834486002,17958503,92,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,154548.82864726672,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x381912ac5e0cd2d832e6e11a25b6919ebd9a5fd8a8d4be69dc1a9f3038d0726a,0.0053,nan,793.91485703359
,clevUSD+FRAXBP (0x84C3…),nan,FXS,,,,,nan,51,2023-08-22,112,685.4770139254342,17958507,117,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,43026.4629973644,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x28886f81b4cf629e5f749361f1c83459ce4b03830586c662810af08360b98570,0.0159,nan,658.7804132831917
,COIL+FRAXBP (0xAF42…),nan,FXS,,,,,nan,51,2023-08-22,111,679.6182360286356,17958517,150,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,42862.32087161854,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x7af8af1a6286d39f1b6b1afa1a64e4f9e4a7ee2afbcf909461c8a3215b2b410d,0.0159,nan,653.1498114602584
,cvxCRV+FRAXBP (0x31c3…),nan,FXS,,,,,nan,51,2023-08-22,84,509.7136770214767,17958522,91,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,299135.699896746,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x540d5c1c07d1b96de7251396ca8fc3d4dd4009badd9578a7d3d67ea68de4fe05,0.0017,nan,489.8623585951938
,SDT+FRAXBP (0x3e3C…),nan,FXS,,,,,nan,51,2023-08-22,77,468.7022317438866,17958525,104,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,83178.54541924421,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x2ff37695fee8123ddba127bc265d5c38c0d8720f046bedc0559570173192f0d5,0.0056,nan,450.448145834661
,CVX+FRAXBP (0xBEc5…),nan,FXS,,,,,nan,51,2023-08-22,60,369.1030074983107,17958530,90,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,287955.8403374221,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x7300cb71f92c217799172925d6fab42d5e28f2d36bc0fb8a6ea679a854752170,0.0013,nan,354.7279148447955
,TUSD+FRAXBP (0x33ba…),nan,FXS,,,,,nan,51,2023-08-22,21,128.89311372956882,17958533,85,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4478.979307643787,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8cfd1f6998e2b9c499a9bb18ede0aa7787ced956dcbc99436209576a5861e509,0.0288,nan,123.87324010453177
,FRAX+FPI (0xf861…),nan,FXS,,,,,nan,51,2023-08-22,"4,723",28825.187252249027,17958539,66,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1100519.543829996,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xfc212a6a55ac8902f312724276ba31a8b7a9994ae3d97e872ddff5d8376e7a8a,0.0262,nan,27702.56096883165
,FRAX+crvUSD (0x0CD6…),nan,FXS,,,,,nan,51,2023-08-22,"1,161",7083.262477229486,17958544,170,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,268788.9295217509,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd5e44323de44ce0a3e7668fb2af77c3d68a5b6f7da839b8cd2b272c01ec8ec12,0.0264,nan,6807.397603926313
,FRAX+USDP (0xaE34…),nan,FXS,,,,,nan,51,2023-08-22,"9,904",60445.01156127098,17958548,138,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,2356180.908514617,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd4df251927bf4a6f55d7f52cb190bf512db765ce1d000bb21fb8f1a2ea528d12,0.0257,nan,58090.919007202465
,ETH+frxETH (0xa1F8…),nan,FXS,,,,,nan,51,2023-08-22,"7,314",44638.0287957084,17959370,101,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xd50dd8fcdb08ce1ef3b2c1a1f02f1e5740601cbfd63dd5df8550dd52ebe4d14a,0.0088,nan,42899.555288928525
,ETH+frxETH (0xa1F8…),nan,FXS,,,,,nan,51,2023-08-22,"6,489",39599.479804461625,17960976,101,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f36ca1e832c189fad7c47ece92a00c8505f0b2b290544ced8205b250c37dc60,0.0078,nan,
,stETH+frxETH (0x4d9f…),nan,FXS,,,,,nan,51,2023-08-22,584,3562.136961253538,17959375,141,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,137563.1542681197,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xee1c3ffdcf6f4a6f609edc3c75fbe496dd8e6fb7124279658b0d26e54cf8c1ee,0.0259,nan,3423.405908343423
,frxETH+CVX (0x47D5…),nan,FXS,,,,,nan,51,2023-08-22,609,3714.465186570301,17959383,148,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1531226.0033869045,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xdf781155b7323209c55af501fb1c23b6064ab154a79166980b6dcd95ccf59fac,0.0024,nan,3569.8015557396875
,sETH+frxETH (0x663a…),nan,FXS,,,,,nan,51,2023-08-22,114,697.1945697190314,17959387,142,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,53891.935990868806,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8fd420a6e95a73c4a5ff33fa19e351089adeab4cc26a4711abf7460f3a4e8887,0.0129,nan,670.0416169290583
,rETH+frxETH (0xe7c6…),nan,FXS,,,,,nan,51,2023-08-22,168,1025.286131939752,17959391,145,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,59976.00332940941,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5bf335c75ff523c4d0a96a3d67981daa757a4f1fe9a0a54e153267882a2b708e,0.0171,nan,985.3553190133209
,cbETH+frxETH (0x7306…),nan,FXS,,,,,nan,51,2023-08-22,138,843.664017138996,17959401,146,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,46211.65123589018,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0xa3642cf8dfbd6d3402353fed90c108ee53ddc51e2f44dcd1968b43e9ae0a4154,0.0183,nan,810.8066625023898
,ankrETH+frxETH (0x41eA…),nan,FXS,,,,,nan,51,2023-08-22,76,462.843453847088,17959405,144,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,53889.935990868806,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x4574d0cd11db9114a1ba4e3aa8cfa92a0fa4a00040190546dba5b300d0e36f24,0.0086,nan,444.8175440117277
,msETH+frxETH (0x2d60…),nan,FXS,,,,,nan,51,2023-08-22,54,328.0915622207206,17959409,139,Frax Share,6.102893642498524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,174541.68663256444,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x5601c6baa8c96e19f3fad631c2874d958b3876df2bbee0687fd7a69838bbbb29,0.0019,nan,315.3137020842627
,ETH+frxETH (0xa1F8…),nan,CRV,,,,,nan,51,2023-08-22,"105,129",50308.54588586685,17960976,101,Curve DAO Token,0.4785427252351675,0xD533a949740bb3306d119CC777fa900bA034cd52,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f36ca1e832c189fad7c47ece92a00c8505f0b2b290544ced8205b250c37dc60,0.0100,nan,48349.22831412838
,ETH+frxETH (0xa1F8…),nan,CVX,,,,,nan,51,2023-08-22,"1,367",3935.65326598388,17960976,101,Convex Token,2.8789598446160167,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,5045413.053108823,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x8f36ca1e832c189fad7c47ece92a00c8505f0b2b290544ced8205b250c37dc60,0.0008,nan,3782.3752400634685
,SDT+FRAXBP (0x3e3C…),nan,sdFXS,,,,,nan,51,2023-08-22,288,1757.633369039575,17961669,104,Stake DAO FXS,6.102893642498524,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,83178.54541924421,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x9580a81a2d417bea36451b45d9f8dc79639d53e5e43de97e8d967302a43fed4c,0.0211,nan,1689.180546879979
,ETH+OETH (0x94B1…),nan,OGV,,,,,nan,51,2023-08-22,"11,715,203",79808.13243397609,17964721,154,Origin Dollar Governance,0.0068123561692795,0x9c354503C38481a7A7a51629142963F98eCC12D0,2882403.932893243,0x3596ed9e1a2e0a0bb542f9ac1c0254df935a90422a807f0f8a4bf8e23e1fee70,0x3687a28782e65b8d912dcdea74de7f2703759786313f9cc14c4f3aa2735d524e,0.0277,nan,76699.92341119357
