timestamp,name,base_balance,wrapper_balance,base_balance_pct,base_price,wrapper_price,peg
1704498663,PRISMA,406172.4248968208,4229173.432685096,0.08762505266623309,1.19,0.777266,0.653164705882353
1704498663,FXS,431556.0075129807,2441366.3757052366,0.15021499015561857,8.31,7.54,0.9073405535499398
1704498663,CRV,14098186.1134751,64666026.42715021,0.17899228163048647,0.573425,0.534717,0.9324968391681563
1704498663,FPIS,126989.61240946848,333241.90870630863,0.2759254996302668,1.17,1.063,0.9085470085470085
1704498663,FXN,2107.089307331704,7405.805769325596,0.2214982179822492,85.76,78.8,0.9188432835820894
1704676849,PRISMA,375522.4903695832,4283727.332066637,0.0805972001246395,1.054,0.63652,0.6039089184060721
1704676849,FXS,420413.87987593736,2439198.0273983153,0.14701780993654862,7.53,6.95,0.9229747675962815
1704676849,CRV,14837943.22594908,63938263.36654339,0.1883556452864686,0.512331,0.482156,0.9411025294194574
1704676849,FPIS,130228.74130022379,329797.70130041003,0.2830896862450149,1.14,1.063,0.9324561403508772
1704676849,FXN,1489.7879026260252,8013.416526398487,0.15676690044422725,76.91,66.19,0.8606163047718112
1704769791,PRISMA,423551.64470518444,4283829.869584711,0.08997606066545401,1.065,0.704169,0.6611915492957747
1704769791,FXS,432975.052455419,2425350.2639063103,0.15147857732531966,7.99,7.49,0.9374217772215269
1704769791,CRV,14223858.394456765,64572220.510374255,0.18051479962138944,0.540129,0.50486,0.9347026358518058
1704769791,FPIS,121729.8874353298,338904.3738802623,0.26426581272453287,1.13,1.12,0.9911504424778763
1704769791,FXN,1636.8421413774881,7874.537734919388,0.17209302568774804,79.86,70.18,0.8787878787878789
1704986437,PRISMA,414922.28806923394,4348079.97091152,0.08711360304036979,1.047,0.687163,0.6563161413562559
1704986437,FXS,413409.1614466924,2461294.682019501,0.14380930487372276,9.93,9.06,0.9123867069486405
1704986437,CRV,15253059.660486978,63488014.32572766,0.1937116029577824,0.576616,0.547956,0.9502962109965731
1704986437,FPIS,126496.47322090392,333809.0705569775,0.27480979738524347,1.11,0.908045,0.8180585585585585
1704986437,FXN,2954.1401921047936,7671.037679373347,0.2780320694710237,80,72.25,0.903125
1704986497,PRISMA,414922.28806923394,4348079.97091152,0.08711360304036979,1.047,0.687163,0.6563161413562559
1704986497,FXS,413409.1614466924,2461294.682019501,0.14380930487372276,9.93,9.06,0.9123867069486405
1704986497,CRV,15253059.660486978,63488014.32572766,0.1937116029577824,0.576616,0.547956,0.9502962109965731
1704986497,FPIS,126496.47322090392,333809.0705569775,0.27480979738524347,1.11,0.908045,0.8180585585585585
1704986497,FXN,2954.1401921047936,7671.037679373347,0.2780320694710237,80,72.25,0.903125
1704996230,PRISMA,416992.22700384475,4347537.173711518,0.08752012883816734,1.042,0.669839,0.6428397312859884
1704996230,FXS,410393.79593139567,2464651.2450999897,0.1427434318678264,9.53,8.64,0.9066107030430222
1704996230,CRV,15427388.234729635,63487959.08170749,0.19549287634594614,0.576429,0.540302,0.9373261928181962
1704996230,FPIS,126496.47322090392,333809.0705569775,0.27480979738524347,1.1,0.908045,0.8254954545454545
1704996230,FXN,2954.1401921047936,7671.037679373347,0.2780320694710237,77.7,70.81,0.9113256113256113
1704998526,PRISMA,400826.56976562954,4347537.173711518,0.08441361938967863,1.033,0.670211,0.6488005808325267
1704998526,FXS,410393.79593139567,2464651.2450999897,0.1427434318678264,9.56,8.65,0.9048117154811716
1704998526,CRV,15431305.450776884,63483812.5300865,0.19554308281613308,0.577663,0.540875,0.936315810429264
1704998526,FPIS,126496.47322090392,333809.0705569775,0.27480979738524347,1.1,0.908045,0.8254954545454545
1704998526,FXN,2954.1401921047936,7671.037679373347,0.2780320694710237,77.94,70.85,0.9090325891711573
1705030911,PRISMA,488686.7872374822,4291505.181943541,0.10223162383187877,1.01,0.725397,0.7182148514851485
1705030911,FXS,410489.8683560113,2463868.2743998026,0.14281096786444672,9.59,8.57,0.8936392075078207
1705030911,CRV,15148952.054039774,63537142.646412134,0.19252387746157607,0.580879,0.539837,0.9293450098901836
1705030911,FPIS,126041.92151022308,334294.4750186528,0.27380394524662954,1.096,0.859801,0.7844899635036496
1705030911,FXN,2859.395770424169,7771.037679373347,0.26898204893786654,89.71,85.04,0.9479433730910714
1705033443,PRISMA,503253.82027014665,4305056.302218595,0.1046633448030733,1.01,0.74436,0.736990099009901
1705033443,FXS,410489.8683560113,2463868.2743998026,0.14281096786444672,9.64,8.88,0.9211618257261411
1705033443,CRV,15145697.537765708,63540599.31198618,0.19248202220884492,0.586302,0.547559,0.9339197205535714
1705033443,FPIS,126041.92151022308,334294.4750186528,0.27380394524662954,1.098,0.858326,0.7817176684881603
1705033443,FXN,2865.082089306992,7765.033172613206,0.26952502571354536,89.42,84.17,0.9412883023932006
1705115987,PRISMA,474503.5044039939,4379178.474761425,0.09776155636912658,0.984463,0.689041,0.6999155884985012
1705115987,FXS,329643.0456590034,2551583.0693503087,0.1144106822931313,8.72,7.49,0.8589449541284403
1705115987,CRV,15668821.625543745,63268871.54773199,0.19849606690620147,0.545733,0.517801,0.9488174620189725
1705115987,FPIS,131585.2145577839,333763.16113675194,0.2827671083226454,1.051,0.85914,0.8174500475737394
1705115987,FXN,2416.9939444678294,6284.468820077104,0.2777686935943847,93.17,88.9,0.9541697971450038
1705117361,PRISMA,474475.0748623787,4379219.547344721,0.097755444417849,0.976012,0.686059,0.7029206608115474
1705117361,FXS,329643.0456590034,2551583.0693503087,0.1144106822931313,8.71,7.48,0.8587830080367393
1705117361,CRV,15668821.625543745,63268871.54773199,0.19849606690620147,0.545726,0.516532,0.9465042896984933
1705117361,FPIS,131585.2145577839,333763.16113675194,0.2827671083226454,1.054,0.85914,0.815123339658444
1705117361,FXN,2424.993309300425,6284.461110763414,0.27843228660959574,93.62,88.87,0.9492629779961547
1705184560,PRISMA,513970.5459373681,4408709.046005692,0.10440869374853945,0.980221,0.714578,0.7289968282662788
1705184560,FXS,327842.3232770238,2557337.084475246,0.11362978759523067,9.28,7.7,0.8297413793103449
1705184560,CRV,15655530.67899712,63273798.33825405,0.19834871110554322,0.563378,0.532351,0.9449268519537504
1705184560,FPIS,132468.3421859127,332826.1678750377,0.28469784044638796,1.052,0.85914,0.8166730038022814
1705184560,FXN,2360.350467644618,6352.6728100011105,0.27089913482733036,95.87,91.14,0.9506623552727652
1705270140,PRISMA,535236.1521606046,4414100.269235272,0.10814301283840598,0.981615,0.730093,0.743767159222302
1705270140,FXS,328314.87671341706,2557026.3372149593,0.11378719269961772,8.99,7.63,0.8487208008898776
1705270140,CRV,15377175.250748059,63579315.02102064,0.194755050507181,0.544719,0.519694,0.9540588817353535
1705270140,FPIS,133515.07192030025,331716.764904555,0.2869861031685249,1.07,0.85914,0.8029345794392523
1705270140,FXN,2385.225608905776,6326.997380606356,0.273779219353905,97.78,93.13,0.9524442626303947
1705275247,PRISMA,534553.6878515161,4415034.269235271,0.10799963400713906,0.990251,0.715223,0.7222643551988335
1705275249,PRISMA,534553.6878515161,4415034.269235271,0.10799963400713906,0.990251,0.715223,0.7222643551988335
1705275247,FXS,328314.87671341706,2557026.3372149593,0.11378719269961772,8.92,7.64,0.8565022421524663
1705275249,FXS,328314.87671341706,2557026.3372149593,0.11378719269961772,8.86,7.64,0.8623024830699775
1705275249,CRV,15377175.250748059,63579315.02102064,0.194755050507181,0.535826,0.521244,0.9727859417049565
1705275247,CRV,15377175.250748059,63579315.02102064,0.194755050507181,0.535826,0.521244,0.9727859417049565
1705275249,FPIS,133515.07192030025,331716.764904555,0.2869861031685249,1.061,0.85914,0.8097455230914232
1705275247,FPIS,133515.07192030025,331716.764904555,0.2869861031685249,1.061,0.85914,0.8097455230914232
1705275249,FXN,2385.225608905776,6326.997380606356,0.273779219353905,97.25,93.13,0.9576349614395886
1705275247,FXN,2385.225608905776,6326.997380606356,0.273779219353905,97.25,93.13,0.9576349614395886
1705323843,PRISMA,528160.6391774601,4577152.509735703,0.103453132799483,0.957476,0.701342,0.7324904227364446
1705323843,FXS,351434.68706641364,2530113.0172759644,0.121960391818888,8.93,7.7,0.8622620380739082
1705323843,CRV,15244860.998206781,63720197.17791971,0.1930583140229454,0.542511,0.511753,0.9433043753951533
1705323843,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.069,0.85914,0.8036856875584659
1705323843,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,95.56,90.81,0.9502930096274592
1705328547,PRISMA,531118.0131329481,4578858.407207598,0.1039374684820077,0.954836,0.691802,0.7245244209476811
1705328547,FXS,351434.68706641364,2530113.0172759644,0.121960391818888,8.88,7.68,0.8648648648648648
1705328547,CRV,15243290.836264666,63721864.29590974,0.1930381927414688,0.541591,0.509691,0.9410994643559438
1705328547,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.072,0.85914,0.8014365671641791
1705328547,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,95.54,90.54,0.9476658990998534
1705334573,PRISMA,529514.7282021765,4583962.180654032,0.10355277585884695,0.950429,0.681703,0.7172582065572494
1705334573,FXS,351434.68706641364,2530113.0172759644,0.121960391818888,8.76,7.62,0.8698630136986302
1705334573,CRV,15243290.836264666,63721864.29590974,0.1930381927414688,0.535263,0.503469,0.940601162419222
1705334573,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.061,0.85914,0.8097455230914232
1705334573,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,94.92,89.78,0.9458491361146228
1705353491,PRISMA,543341.1496021862,4568839.5226434255,0.10628363597398337,0.930414,0.689706,0.7412893615100375
1705353491,FXS,367213.14624337765,2512012.9189536595,0.12753883784330347,8.77,7.66,0.8734321550741163
1705353491,CRV,15225622.858127017,63740624.70680783,0.19281178133235738,0.542803,0.510798,0.9410375403231005
1705353491,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.052,0.85914,0.8166730038022814
1705353491,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,96.22,91.5,0.9509457493244647
1705414070,PRISMA,575507.4910272822,4661951.331869356,0.10988296242279398,0.898541,0.696593,0.7752489869688751
1705414070,FXS,359552.30887050234,2522267.8191050305,0.12476570115536198,9.03,7.78,0.8615725359911407
1705414070,CRV,15214136.088343455,63205526.55653723,0.19400920094797997,0.546466,0.51518,0.942748496704278
1705414070,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.06,0.85914,0.8105094339622642
1705414070,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,96.57,91.5,0.9474992233612924
1705447260,PRISMA,601319.229594435,4628724.868217965,0.11497402667139121,0.958446,0.722273,0.7535875782255861
1705447260,FXS,359552.30887050234,2522267.8191050305,0.12476570115536198,9.03,7.77,0.8604651162790697
1705447260,CRV,15281439.278104711,63134237.40524985,0.19487735009686566,0.554256,0.52381,0.9450687047140672
1705447260,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.065,0.85914,0.8067042253521127
1705447260,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,98.71,91.5,0.9269577550400163
1705447553,PRISMA,601319.229594435,4628724.868217965,0.11497402667139121,0.958385,0.722917,0.754307506899628
1705447553,FXS,359552.30887050234,2522267.8191050305,0.12476570115536198,9.03,7.77,0.8604651162790697
1705447553,CRV,15281631.354303699,63134034.00479014,0.19487982770181891,0.55385,0.523231,0.944716078360567
1705447553,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.065,0.85914,0.8067042253521127
1705447553,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,98.73,91.5,0.9267699787298693
1705504288,PRISMA,636815.6737667393,4671036.74411271,0.1199761454598157,0.923383,0.711809,0.7708708087543306
1705504288,FXS,359552.30887050234,2522267.8191050305,0.12476570115536198,8.99,7.87,0.8754171301446051
1705504288,CRV,15445961.12513216,63332838.05233382,0.19606748625777923,0.546613,0.5171,0.9460075043952485
1705504288,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.048,0.85914,0.8197900763358779
1705504288,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,97.03,91.5,0.9430073173245388
1705510438,PRISMA,635452.1344436841,4672813.51348489,0.11970993476780017,0.925805,0.708578,0.7653641965640713
1705510438,FXS,359552.30887050234,2522267.8191050305,0.12476570115536198,8.9,7.79,0.8752808988764045
1705510438,CRV,15445961.12513216,63332838.05233382,0.19606748625777923,0.545298,0.515598,0.9455343683637205
1705510438,FPIS,141219.9438814513,323587.27763190394,0.3038247629235546,1.048,0.85914,0.8197900763358779
1705510438,FXN,2408.8300210854327,6302.13984719603,0.2765283381195597,96.75,91.5,0.9457364341085271
1705586060,PRISMA,623685.0590789774,4984265.845880445,0.11121442923607232,0.848674,0.648211,0.7637926930717801
1705586060,FXS,365451.8763443877,2515775.192181165,0.12683897091505705,8.9,8.03,0.9022471910112358
1705586060,CRV,15706882.968736904,62888634.84483328,0.19984451283842775,0.53362,0.504714,0.9458303661781793
1705586060,FPIS,137100.92034879036,327932.88584952336,0.2948192551195378,1.045,0.85914,0.8221435406698565
1705586060,FXN,2333.0828030795597,6382.13984719603,0.26770203088337435,92.09,89.57,0.9726354653056791
1705633755,PRISMA,618800.6974314947,5006546.255896174,0.11000222787421916,0.839371,0.643549,0.7667038770698535
1705633755,FXS,362224.60415437585,2519496.977398821,0.12569729375422284,8.46,7.56,0.8936170212765956
1705633755,CRV,15610184.476255529,62990953.37305201,0.1985999809084577,0.503136,0.477853,0.9497491731857788
1705633755,FPIS,137100.92034879036,327932.88584952336,0.2948192551195378,1.026,0.85914,0.8373684210526315
1705633755,FXN,2263.5095213820036,6455.918896122945,0.2595937959462833,89.56,85.25,0.9518758374274229
1705701100,PRISMA,586195.6823760492,5057051.626765713,0.10387559684411547,0.893607,0.638835,0.7148948027488594
1705701100,FXS,426965.6411427601,2456797.5934781693,0.14805849385165795,8.83,7.93,0.8980747451868629
1705701100,CRV,15783999.58224905,62744349.410547875,0.20099747141884836,0.520093,0.493624,0.9491071789083875
1705701100,FPIS,171445.67802378003,292202.8949038493,0.36977505816790446,1.048,0.85914,0.8197900763358779
1705701100,FXN,2431.1706324559086,6475.964502291924,0.27294641831261907,83.12,78.71,0.9469441770933589
1705703887,PRISMA,608416.2403336257,5026369.806314602,0.10797503850133466,0.899864,0.655439,0.7283756212049821
1705703887,FXS,426965.6411427601,2456797.5934781693,0.14805849385165795,8.84,7.91,0.8947963800904978
1705703887,CRV,15792193.602173598,62735703.57095899,0.201102973219264,0.521653,0.49355,0.9461270231360693
1705703887,FPIS,171445.67802378003,292202.8949038493,0.36977505816790446,1.041,0.85914,0.8253025936599424
1705703887,FXN,2431.1706324559086,6475.964502291924,0.27294641831261907,82.97,78.68,0.9482945643003496
